"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","M1","TOT","IDX2015","M","2019-02",131.1655,
"OECD","M1","TOT","IDX2015","M","2019-03",130.8346,
"OECD","M1","TOT","IDX2015","M","2019-04",132.1351,
"OECD","M1","TOT","IDX2015","M","2019-05",132.6323,
"OECD","M1","TOT","IDX2015","M","2019-06",133.6185,
"OECD","M1","TOT","IDX2015","M","2019-07",134.7067,
"OECD","M1","TOT","IDX2015","M","2019-08",135.3165,
"OECD","M1","TOT","IDX2015","M","2019-09",136.7287,
"OECD","M1","TOT","IDX2015","M","2019-10",137.4865,
"OECD","M1","TOT","IDX2015","M","2019-11",138.4284,
"OECD","M1","TOT","IDX2015","M","2019-12",139.534,
"OECD","M1","TOT","IDX2015","M","2020-01",139.963,
"OECD","M1","TOT","IDX2015","M","2020-02",141.2456,
"OECD","M1","TOT","IDX2015","M","2020-03",147.9169,
"OECD","M1","TOT","IDX2015","M","2020-04",160.6364,
"OECD","M1","TOT","IDX2015","M","2020-05",166.9342,
"OECD","M1","TOT","IDX2015","M","2020-06",172.1463,
"OECD","M1","TOT","IDX2015","M","2020-07",175.4732,
"OECD","M1","TOT","IDX2015","M","2020-08",177.6507,
"OECD","M1","TOT","IDX2015","M","2020-09",180.7019,
"OECD","M1","TOT","IDX2015","M","2020-10",183.0163,
"OECD","M1","TOT","IDX2015","M","2020-11",193.0559,
"OECDE","M1","TOT","IDX2015","M","2012-01",68.26231,
"OECDE","M1","TOT","IDX2015","M","2012-02",68.38702,
"OECDE","M1","TOT","IDX2015","M","2012-03",68.26019,
"OECDE","M1","TOT","IDX2015","M","2012-04",68.36404,
"OECDE","M1","TOT","IDX2015","M","2012-05",68.81225,
"OECDE","M1","TOT","IDX2015","M","2012-06",69.48885,
"OECDE","M1","TOT","IDX2015","M","2012-07",70.02646,
"OECDE","M1","TOT","IDX2015","M","2012-08",70.3298,
"OECDE","M1","TOT","IDX2015","M","2012-09",70.92383,
"OECDE","M1","TOT","IDX2015","M","2012-10",71.61449,
"OECDE","M1","TOT","IDX2015","M","2012-11",72.03191,
"OECDE","M1","TOT","IDX2015","M","2012-12",72.62823,
"OECDE","M1","TOT","IDX2015","M","2013-01",73.44077,
"OECDE","M1","TOT","IDX2015","M","2013-02",74.31062,
"OECDE","M1","TOT","IDX2015","M","2013-03",75.18919,
"OECDE","M1","TOT","IDX2015","M","2013-04",76.00335,
"OECDE","M1","TOT","IDX2015","M","2013-05",76.97488,
"OECDE","M1","TOT","IDX2015","M","2013-06",78.07005,
"OECDE","M1","TOT","IDX2015","M","2013-07",79.05987,
"OECDE","M1","TOT","IDX2015","M","2013-08",79.99261,
"OECDE","M1","TOT","IDX2015","M","2013-09",80.55482,
"OECDE","M1","TOT","IDX2015","M","2013-10",81.20745,
"OECDE","M1","TOT","IDX2015","M","2013-11",82.16013,
"OECDE","M1","TOT","IDX2015","M","2013-12",83.03436,
"OECDE","M1","TOT","IDX2015","M","2014-01",83.98997,
"OECDE","M1","TOT","IDX2015","M","2014-02",84.72154,
"OECDE","M1","TOT","IDX2015","M","2014-03",85.25629,
"OECDE","M1","TOT","IDX2015","M","2014-04",85.62765,
"OECDE","M1","TOT","IDX2015","M","2014-05",85.9106,
"OECDE","M1","TOT","IDX2015","M","2014-06",86.54333,
"OECDE","M1","TOT","IDX2015","M","2014-07",87.51704,
"OECDE","M1","TOT","IDX2015","M","2014-08",88.11964,
"OECDE","M1","TOT","IDX2015","M","2014-09",88.77866,
"OECDE","M1","TOT","IDX2015","M","2014-10",89.43896,
"OECDE","M1","TOT","IDX2015","M","2014-11",90.05381,
"OECDE","M1","TOT","IDX2015","M","2014-12",90.92538,
"OECDE","M1","TOT","IDX2015","M","2015-01",91.88778,
"OECDE","M1","TOT","IDX2015","M","2015-02",92.98022,
"OECDE","M1","TOT","IDX2015","M","2015-03",94.09269,
"OECDE","M1","TOT","IDX2015","M","2015-04",97.00414,
"OECDE","M1","TOT","IDX2015","M","2015-05",99.77254,
"OECDE","M1","TOT","IDX2015","M","2015-06",100.4886,
"OECDE","M1","TOT","IDX2015","M","2015-07",101.3896,
"OECDE","M1","TOT","IDX2015","M","2015-08",102.5306,
"OECDE","M1","TOT","IDX2015","M","2015-09",103.7934,
"OECDE","M1","TOT","IDX2015","M","2015-10",104.9069,
"OECDE","M1","TOT","IDX2015","M","2015-11",105.4648,
"OECDE","M1","TOT","IDX2015","M","2015-12",105.6888,
"OECDE","M1","TOT","IDX2015","M","2016-01",106.5437,
"OECDE","M1","TOT","IDX2015","M","2016-02",108.2321,
"OECDE","M1","TOT","IDX2015","M","2016-03",109.3084,
"OECDE","M1","TOT","IDX2015","M","2016-04",110.0018,
"OECDE","M1","TOT","IDX2015","M","2016-05",110.7915,
"OECDE","M1","TOT","IDX2015","M","2016-06",112.5722,
"OECDE","M1","TOT","IDX2015","M","2016-07",114.4913,
"OECDE","M1","TOT","IDX2015","M","2016-08",115.2362,
"OECDE","M1","TOT","IDX2015","M","2016-09",115.551,
"OECDE","M1","TOT","IDX2015","M","2016-10",116.5023,
"OECDE","M1","TOT","IDX2015","M","2016-11",118.1473,
"OECDE","M1","TOT","IDX2015","M","2016-12",119.9098,
"OECDE","M1","TOT","IDX2015","M","2017-01",121.4722,
"OECDE","M1","TOT","IDX2015","M","2017-02",122.5606,
"OECDE","M1","TOT","IDX2015","M","2017-03",124.1795,
"OECDE","M1","TOT","IDX2015","M","2017-04",126.3078,
"OECDE","M1","TOT","IDX2015","M","2017-05",127.3624,
"OECDE","M1","TOT","IDX2015","M","2017-06",127.3731,
"OECDE","M1","TOT","IDX2015","M","2017-07",127.6801,
"OECDE","M1","TOT","IDX2015","M","2017-08",128.9465,
"OECDE","M1","TOT","IDX2015","M","2017-09",129.9675,
"OECDE","M1","TOT","IDX2015","M","2017-10",130.7911,
"OECDE","M1","TOT","IDX2015","M","2017-11",132.0389,
"OECDE","M1","TOT","IDX2015","M","2017-12",132.8493,
"OECDE","M1","TOT","IDX2015","M","2018-01",133.404,
"OECDE","M1","TOT","IDX2015","M","2018-02",134.256,
"OECDE","M1","TOT","IDX2015","M","2018-03",134.9547,
"OECDE","M1","TOT","IDX2015","M","2018-04",135.6592,
"OECDE","M1","TOT","IDX2015","M","2018-05",137.969,
"OECDE","M1","TOT","IDX2015","M","2018-06",140.3941,
"OECDE","M1","TOT","IDX2015","M","2018-07",141.5902,
"OECDE","M1","TOT","IDX2015","M","2018-08",142.0953,
"OECDE","M1","TOT","IDX2015","M","2018-09",143.9812,
"OECDE","M1","TOT","IDX2015","M","2018-10",145.6444,
"OECDE","M1","TOT","IDX2015","M","2018-11",144.605,
"OECDE","M1","TOT","IDX2015","M","2018-12",143.9672,
"EA19","M1","TOT","IDX2015","M","2012-01",76.68031,
"EA19","M1","TOT","IDX2015","M","2012-02",76.00883,
"EA19","M1","TOT","IDX2015","M","2012-03",76.13625,
"EA19","M1","TOT","IDX2015","M","2012-04",76.57423,
"EA19","M1","TOT","IDX2015","M","2012-05",76.98018,
"EA19","M1","TOT","IDX2015","M","2012-06",77.93907,
"EA19","M1","TOT","IDX2015","M","2012-07",78.72838,
"EA19","M1","TOT","IDX2015","M","2012-08",78.89297,
"EA19","M1","TOT","IDX2015","M","2012-09",79.21053,
"EA19","M1","TOT","IDX2015","M","2012-10",79.82397,
"EA19","M1","TOT","IDX2015","M","2012-11",80.36859,
"EA19","M1","TOT","IDX2015","M","2012-12",81.12032,
"EA19","M1","TOT","IDX2015","M","2013-01",81.12656,
"EA19","M1","TOT","IDX2015","M","2013-02",80.73444,
"EA19","M1","TOT","IDX2015","M","2013-03",81.21062,
"EA19","M1","TOT","IDX2015","M","2013-04",82.15959,
"EA19","M1","TOT","IDX2015","M","2013-05",82.90791,
"EA19","M1","TOT","IDX2015","M","2013-06",83.45993,
"EA19","M1","TOT","IDX2015","M","2013-07",83.73116,
"EA19","M1","TOT","IDX2015","M","2013-08",83.85612,
"EA19","M1","TOT","IDX2015","M","2013-09",84.23453,
"EA19","M1","TOT","IDX2015","M","2013-10",84.69822,
"EA19","M1","TOT","IDX2015","M","2013-11",85.36231,
"EA19","M1","TOT","IDX2015","M","2013-12",85.83902,
"EA19","M1","TOT","IDX2015","M","2014-01",85.73653,
"EA19","M1","TOT","IDX2015","M","2014-02",85.60367,
"EA19","M1","TOT","IDX2015","M","2014-03",85.93679,
"EA19","M1","TOT","IDX2015","M","2014-04",86.49771,
"EA19","M1","TOT","IDX2015","M","2014-05",87.25424,
"EA19","M1","TOT","IDX2015","M","2014-06",88.0628,
"EA19","M1","TOT","IDX2015","M","2014-07",88.49857,
"EA19","M1","TOT","IDX2015","M","2014-08",88.87157,
"EA19","M1","TOT","IDX2015","M","2014-09",89.4768,
"EA19","M1","TOT","IDX2015","M","2014-10",90.0997,
"EA19","M1","TOT","IDX2015","M","2014-11",91.20061,
"EA19","M1","TOT","IDX2015","M","2014-12",93.26067,
"EA19","M1","TOT","IDX2015","M","2015-01",95.02752,
"EA19","M1","TOT","IDX2015","M","2015-02",95.76824,
"EA19","M1","TOT","IDX2015","M","2015-03",96.46938,
"EA19","M1","TOT","IDX2015","M","2015-04",97.59657,
"EA19","M1","TOT","IDX2015","M","2015-05",99.04763,
"EA19","M1","TOT","IDX2015","M","2015-06",100.297,
"EA19","M1","TOT","IDX2015","M","2015-07",101.1342,
"EA19","M1","TOT","IDX2015","M","2015-08",101.5674,
"EA19","M1","TOT","IDX2015","M","2015-09",101.8035,
"EA19","M1","TOT","IDX2015","M","2015-10",102.6689,
"EA19","M1","TOT","IDX2015","M","2015-11",103.889,
"EA19","M1","TOT","IDX2015","M","2015-12",104.7307,
"EA19","M1","TOT","IDX2015","M","2016-01",105.3134,
"EA19","M1","TOT","IDX2015","M","2016-02",105.7619,
"EA19","M1","TOT","IDX2015","M","2016-03",106.2022,
"EA19","M1","TOT","IDX2015","M","2016-04",107.2077,
"EA19","M1","TOT","IDX2015","M","2016-05",108.3636,
"EA19","M1","TOT","IDX2015","M","2016-06",109.0458,
"EA19","M1","TOT","IDX2015","M","2016-07",109.8385,
"EA19","M1","TOT","IDX2015","M","2016-08",110.3168,
"EA19","M1","TOT","IDX2015","M","2016-09",110.4512,
"EA19","M1","TOT","IDX2015","M","2016-10",111.0986,
"EA19","M1","TOT","IDX2015","M","2016-11",112.3764,
"EA19","M1","TOT","IDX2015","M","2016-12",113.5677,
"EA19","M1","TOT","IDX2015","M","2017-01",113.866,
"EA19","M1","TOT","IDX2015","M","2017-02",114.0585,
"EA19","M1","TOT","IDX2015","M","2017-03",115.052,
"EA19","M1","TOT","IDX2015","M","2017-04",116.5409,
"EA19","M1","TOT","IDX2015","M","2017-05",117.5534,
"EA19","M1","TOT","IDX2015","M","2017-06",118.4192,
"EA19","M1","TOT","IDX2015","M","2017-07",119.268,
"EA19","M1","TOT","IDX2015","M","2017-08",119.7103,
"EA19","M1","TOT","IDX2015","M","2017-09",120.3145,
"EA19","M1","TOT","IDX2015","M","2017-10",120.9046,
"EA19","M1","TOT","IDX2015","M","2017-11",121.7246,
"EA19","M1","TOT","IDX2015","M","2017-12",122.8345,
"EA19","M1","TOT","IDX2015","M","2018-01",123.1769,
"EA19","M1","TOT","IDX2015","M","2018-02",123.104,
"EA19","M1","TOT","IDX2015","M","2018-03",123.6815,
"EA19","M1","TOT","IDX2015","M","2018-04",124.5922,
"EA19","M1","TOT","IDX2015","M","2018-05",125.8172,
"EA19","M1","TOT","IDX2015","M","2018-06",127.3579,
"EA19","M1","TOT","IDX2015","M","2018-07",128.0374,
"EA19","M1","TOT","IDX2015","M","2018-08",128.0013,
"EA19","M1","TOT","IDX2015","M","2018-09",128.5706,
"EA19","M1","TOT","IDX2015","M","2018-10",129.1884,
"EA19","M1","TOT","IDX2015","M","2018-11",130.0129,
"EA19","M1","TOT","IDX2015","M","2018-12",131.1342,
"EA19","M1","TOT","IDX2015","M","2019-01",131.1844,
"EA19","M1","TOT","IDX2015","M","2019-02",131.2022,
"EA19","M1","TOT","IDX2015","M","2019-03",132.6184,
"EA19","M1","TOT","IDX2015","M","2019-04",134.0737,
"EA19","M1","TOT","IDX2015","M","2019-05",135.1296,
"EA19","M1","TOT","IDX2015","M","2019-06",136.5665,
"EA19","M1","TOT","IDX2015","M","2019-07",137.5391,
"EA19","M1","TOT","IDX2015","M","2019-08",138.4701,
"EA19","M1","TOT","IDX2015","M","2019-09",139.1906,
"EA19","M1","TOT","IDX2015","M","2019-10",139.6606,
"EA19","M1","TOT","IDX2015","M","2019-11",141.1088,
"EA19","M1","TOT","IDX2015","M","2019-12",142.1333,
"EA19","M1","TOT","IDX2015","M","2020-01",141.7824,
"EA19","M1","TOT","IDX2015","M","2020-02",142.0779,
"EA19","M1","TOT","IDX2015","M","2020-03",145.1283,
"EA19","M1","TOT","IDX2015","M","2020-04",148.9135,
"EA19","M1","TOT","IDX2015","M","2020-05",151.8392,
"EA19","M1","TOT","IDX2015","M","2020-06",154.0426,
"EA19","M1","TOT","IDX2015","M","2020-07",155.0794,
"EA19","M1","TOT","IDX2015","M","2020-08",155.7692,
"EA19","M1","TOT","IDX2015","M","2020-09",156.6442,
"EA19","M1","TOT","IDX2015","M","2020-10",157.9889,
"EA19","M1","TOT","IDX2015","M","2020-11",159.9198,
"EA19","M1","TOT","IDX2015","M","2020-12",161.8979,
